date,region,product,sales,quantity,customer_age,satisfaction_score,date_year,date_month,date_day,date_dayofweek,date_quarter,sales_bin,quantity_bin,customer_age_bin,satisfaction_score_bin,date_month_bin,date_day_bin,date_dayofweek_bin,sales_per_quantity,sales_per_customer_age,sales_per_satisfaction_score,sales_per_date_year,sales_per_date_month
2024-11-20,North,Product B,4238,88,42,1.91,2024,11,20,2,4,Q5,Q5,Q3,Q2,Q5,Q4,Q2,48.15909090909091,100.9047619047619,2218.8481675392673,2.093873517786561,385.27272727272725
2024-11-21,South,Product B,3923,41,39,1.99,2024,11,21,3,4,Q4,Q3,Q2,Q2,Q5,Q4,Q3,95.6829268292683,100.58974358974359,1971.356783919598,1.9382411067193677,356.6363636363636
2024-11-22,East,Product D,4142,17,45,2.94,2024,11,22,4,4,Q5,Q1,Q3,Q3,Q5,Q4,Q3,243.64705882352942,92.04444444444445,1408.843537414966,2.0464426877470356,376.54545454545456
2024-11-23,East,Product A,2006,76,46,3.99,2024,11,23,5,4,Q2,Q4,Q3,Q4,Q5,Q4,Q4,26.394736842105264,43.608695652173914,502.7568922305764,0.991106719367589,182.36363636363637
2024-11-24,West,Product C,860,46,30,2.9,2024,11,24,6,4,Q1,Q3,Q2,Q3,Q5,Q4,Q5,18.695652173913043,28.666666666666668,296.55172413793105,0.424901185770751,78.18181818181819
2024-11-25,North,Product E,3545,32,35,1.23,2024,11,25,0,4,Q4,Q2,Q2,Q1,Q5,Q4,Q1,110.78125,101.28571428571429,2882.1138211382113,1.7514822134387351,322.27272727272725
2024-11-26,South,Product E,999,79,19,4.83,2024,11,26,1,4,Q1,Q4,Q1,Q5,Q5,Q5,Q1,12.645569620253164,52.578947368421055,206.83229813664596,0.4935770750988142,90.81818181818181
2024-11-27,East,Product C,4555,80,46,4.77,2024,11,27,2,4,Q5,Q4,Q3,Q5,Q5,Q5,Q2,56.9375,99.02173913043478,954.9266247379455,2.250494071146245,414.09090909090907
2024-11-28,South,Product D,3047,54,38,4.14,2024,11,28,3,4,Q3,Q3,Q2,Q4,Q5,Q5,Q3,56.425925925925924,80.1842105263158,735.9903381642513,1.5054347826086956,277.0
2024-11-29,West,Product E,1819,86,32,4.97,2024,11,29,4,4,Q2,Q5,Q2,Q5,Q5,Q5,Q3,21.151162790697676,56.84375,365.9959758551308,0.8987154150197628,165.36363636363637
2024-11-30,North,Product B,380,92,69,3.18,2024,11,30,5,4,Q1,Q5,Q5,Q3,Q5,Q5,Q4,4.130434782608695,5.507246376811594,119.49685534591194,0.18774703557312253,34.54545454545455
2024-12-01,South,Product E,3366,20,44,4.85,2024,12,1,6,4,Q4,Q1,Q3,Q5,Q5,Q1,Q5,168.3,76.5,694.020618556701,1.6630434782608696,280.5
2024-12-02,South,Product A,1987,33,67,1.3,2024,12,2,0,4,Q2,Q2,Q5,Q1,Q5,Q1,Q1,60.21212121212121,29.65671641791045,1528.4615384615383,0.9817193675889329,165.58333333333334
2024-12-03,East,Product A,3366,74,48,2.46,2024,12,3,1,4,Q4,Q4,Q3,Q2,Q5,Q1,Q1,45.486486486486484,70.125,1368.2926829268292,1.6630434782608696,280.5
2024-12-04,South,Product C,766,40,32,1.9,2024,12,4,2,4,Q1,Q2,Q2,Q2,Q5,Q1,Q2,19.15,23.9375,403.15789473684214,0.3784584980237154,63.833333333333336
2024-12-05,North,Product D,4288,32,68,1.78,2024,12,5,3,4,Q5,Q2,Q5,Q1,Q5,Q1,Q3,134.0,63.05882352941177,2408.9887640449438,2.1185770750988144,357.3333333333333
2024-12-06,North,Product D,771,97,40,3.0,2024,12,6,4,4,Q1,Q5,Q3,Q3,Q5,Q1,Q3,7.948453608247423,19.275,257.0,0.38092885375494073,64.25
2024-12-07,South,Product E,2069,2,41,3.0,2024,12,7,5,4,Q2,Q1,Q3,Q3,Q5,Q1,Q4,1034.5,50.46341463414634,689.6666666666666,1.0222332015810276,172.41666666666666
2024-12-08,East,Product D,4256,97,61,4.13,2024,12,8,6,4,Q5,Q5,Q4,Q4,Q5,Q2,Q5,43.876288659793815,69.77049180327869,1030.5084745762713,2.102766798418972,354.6666666666667
2024-12-09,East,Product D,3222,33,30,3.31,2024,12,9,0,4,Q4,Q2,Q2,Q3,Q5,Q2,Q1,97.63636363636364,107.4,973.4138972809668,1.591897233201581,268.5
2024-12-10,West,Product E,4799,77,39,3.0,2024,12,10,1,4,Q5,Q4,Q2,Q3,Q5,Q2,Q1,62.324675324675326,123.05128205128206,1599.6666666666667,2.3710474308300395,399.9166666666667
2024-12-11,North,Product A,4877,30,60,4.24,2024,12,11,2,4,Q5,Q2,Q4,Q5,Q5,Q2,Q2,162.56666666666666,81.28333333333333,1150.2358490566037,2.4095849802371543,406.4166666666667
2024-12-12,West,Product B,4000,33,54,3.54,2024,12,12,3,4,Q4,Q2,Q4,Q4,Q5,Q2,Q3,121.21212121212122,74.07407407407408,1129.9435028248588,1.976284584980237,333.3333333333333
2024-12-13,East,Product C,623,77,50,2.55,2024,12,13,4,4,Q1,Q4,Q3,Q2,Q5,Q2,Q3,8.090909090909092,12.46,244.3137254901961,0.30780632411067194,51.916666666666664
2024-12-14,West,Product A,2493,26,73,3.7,2024,12,14,5,4,Q3,Q2,Q5,Q4,Q5,Q3,Q4,95.88461538461539,34.15068493150685,673.7837837837837,1.2317193675889329,207.75
2024-12-15,East,Product D,3217,22,20,2.04,2024,12,15,6,4,Q4,Q2,Q1,Q2,Q5,Q3,Q5,146.22727272727272,160.85,1576.9607843137255,1.5894268774703557,268.0833333333333
2024-12-16,West,Product D,2693,66,71,2.38,2024,12,16,0,4,Q3,Q4,Q5,Q2,Q5,Q3,Q1,40.803030303030305,37.929577464788736,1131.512605042017,1.3305335968379446,224.41666666666666
2024-12-17,West,Product E,2068,38,36,4.67,2024,12,17,1,4,Q2,Q2,Q2,Q5,Q5,Q3,Q1,54.421052631578945,57.44444444444444,442.82655246252676,1.0217391304347827,172.33333333333334
2024-12-18,North,Product C,1853,90,40,2.16,2024,12,18,2,4,Q2,Q5,Q3,Q2,Q5,Q3,Q2,20.58888888888889,46.325,857.8703703703703,0.9155138339920948,154.41666666666666
2024-12-19,North,Product B,2396,46,46,2.88,2024,12,19,3,4,Q3,Q3,Q3,Q3,Q5,Q3,Q3,52.08695652173913,52.08695652173913,831.9444444444445,1.183794466403162,199.66666666666666
2024-12-20,West,Product E,2361,15,47,4.56,2024,12,20,4,4,Q3,Q1,Q3,Q5,Q5,Q4,Q3,157.4,50.234042553191486,517.7631578947369,1.166501976284585,196.75
2024-12-21,East,Product E,2386,98,56,3.83,2024,12,21,5,4,Q3,Q5,Q4,Q4,Q5,Q4,Q4,24.346938775510203,42.607142857142854,622.976501305483,1.1788537549407114,198.83333333333334
2024-12-22,East,Product B,4302,44,61,1.25,2024,12,22,6,4,Q5,Q3,Q4,Q1,Q5,Q4,Q5,97.77272727272727,70.52459016393442,3441.6,2.125494071146245,358.5
2024-12-23,North,Product B,2978,49,64,1.59,2024,12,23,0,4,Q3,Q3,Q5,Q1,Q5,Q4,Q1,60.775510204081634,46.53125,1872.955974842767,1.4713438735177866,248.16666666666666
2024-12-24,North,Product D,4243,75,42,1.03,2024,12,24,1,4,Q5,Q4,Q3,Q1,Q5,Q4,Q1,56.57333333333333,101.02380952380952,4119.417475728155,2.0963438735177866,353.5833333333333
2024-12-25,South,Product E,3744,61,54,3.52,2024,12,25,2,4,Q4,Q4,Q4,Q4,Q5,Q4,Q2,61.377049180327866,69.33333333333333,1063.6363636363637,1.849802371541502,312.0
2024-12-26,North,Product A,4532,67,64,2.79,2024,12,26,3,4,Q5,Q4,Q5,Q3,Q5,Q5,Q3,67.64179104477611,70.8125,1624.3727598566309,2.239130434782609,377.6666666666667
2024-12-27,East,Product A,2155,6,25,1.54,2024,12,27,4,4,Q3,Q1,Q1,Q1,Q5,Q5,Q3,359.1666666666667,86.2,1399.3506493506493,1.0647233201581028,179.58333333333334
2024-12-28,North,Product E,4820,9,59,4.83,2024,12,28,5,4,Q5,Q1,Q4,Q5,Q5,Q5,Q4,535.5555555555555,81.69491525423729,997.9296066252588,2.3814229249011856,401.6666666666667
2024-12-29,South,Product B,1376,6,33,3.12,2024,12,29,6,4,Q2,Q1,Q2,Q3,Q5,Q5,Q5,229.33333333333334,41.696969696969695,441.025641025641,0.6798418972332015,114.66666666666667
2024-12-30,West,Product C,2866,73,25,1.97,2024,12,30,0,4,Q3,Q4,Q1,Q2,Q5,Q5,Q1,39.26027397260274,114.64,1454.8223350253807,1.4160079051383399,238.83333333333334
2024-12-31,West,Product B,402,95,18,3.0,2024,12,31,1,4,Q1,Q5,Q1,Q3,Q5,Q5,Q1,4.231578947368421,22.333333333333332,134.0,0.19861660079051383,33.5
2025-01-01,East,Product B,738,32,61,3.0,2025,1,1,2,1,Q1,Q2,Q4,Q3,Q1,Q1,Q2,23.0625,12.098360655737705,246.0,0.36444444444444446,738.0
2025-01-02,South,Product C,155,41,22,1.3,2025,1,2,3,1,Q1,Q3,Q1,Q1,Q1,Q1,Q3,3.7804878048780486,7.045454545454546,119.23076923076923,0.07654320987654321,155.0
2025-01-03,West,Product B,4921,76,20,2.1,2025,1,3,4,1,Q5,Q4,Q1,Q2,Q1,Q1,Q3,64.75,246.05,2343.333333333333,2.4301234567901235,4921.0
2025-01-04,West,Product C,625,8,18,4.23,2025,1,4,5,1,Q1,Q1,Q1,Q5,Q1,Q1,Q4,78.125,34.72222222222222,147.75413711583923,0.30864197530864196,625.0
2025-01-05,North,Product E,4669,72,21,2.84,2025,1,5,6,1,Q5,Q4,Q1,Q3,Q1,Q1,Q5,64.84722222222223,222.33333333333334,1644.0140845070423,2.305679012345679,4669.0
2025-01-06,West,Product C,4223,50,57,3.19,2025,1,6,0,1,Q5,Q3,Q4,Q3,Q1,Q1,Q1,84.46,74.08771929824562,1323.8244514106584,2.0854320987654322,4223.0
2025-01-07,East,Product A,2225,92,52,2.73,2025,1,7,1,1,Q3,Q5,Q4,Q3,Q1,Q1,Q1,24.184782608695652,42.78846153846154,815.018315018315,1.0987654320987654,2225.0
2025-01-08,West,Product C,3387,62,49,3.0,2025,1,8,2,1,Q4,Q4,Q3,Q3,Q1,Q2,Q2,54.62903225806452,69.12244897959184,1129.0,1.6725925925925926,3387.0
2025-01-09,East,Product B,464,84,59,1.66,2025,1,9,3,1,Q1,Q5,Q4,Q1,Q1,Q2,Q3,5.523809523809524,7.864406779661017,279.51807228915663,0.2291358024691358,464.0
2025-01-10,East,Product E,4721,62,51,2.78,2025,1,10,4,1,Q5,Q4,Q3,Q3,Q1,Q2,Q3,76.14516129032258,92.56862745098039,1698.201438848921,2.331358024691358,4721.0
2025-01-11,North,Product C,1746,7,60,1.84,2025,1,11,5,1,Q2,Q1,Q4,Q1,Q1,Q2,Q4,249.42857142857142,29.1,948.9130434782609,0.8622222222222222,1746.0
2025-01-12,South,Product B,1018,75,42,1.2,2025,1,12,6,1,Q1,Q4,Q3,Q1,Q1,Q2,Q5,13.573333333333334,24.238095238095237,848.3333333333334,0.5027160493827161,1018.0
2025-01-13,East,Product C,2897,84,27,4.37,2025,1,13,0,1,Q3,Q5,Q1,Q5,Q1,Q2,Q1,34.48809523809524,107.29629629629629,662.929061784897,1.4306172839506173,2897.0
2025-01-14,West,Product E,1631,80,38,4.92,2025,1,14,1,1,Q2,Q4,Q2,Q5,Q1,Q3,Q1,20.3875,42.921052631578945,331.5040650406504,0.8054320987654321,1631.0
2025-01-15,West,Product E,3445,4,63,4.17,2025,1,15,2,1,Q4,Q1,Q5,Q4,Q1,Q3,Q2,861.25,54.682539682539684,826.1390887290167,1.7012345679012346,3445.0
2025-01-16,East,Product A,2006,6,56,4.42,2025,1,16,3,1,Q2,Q1,Q4,Q5,Q1,Q3,Q3,334.3333333333333,35.82142857142857,453.84615384615387,0.9906172839506173,2006.0
2025-01-17,West,Product E,3186,58,44,3.0,2025,1,17,4,1,Q4,Q3,Q3,Q3,Q1,Q3,Q3,54.93103448275862,72.4090909090909,1062.0,1.5733333333333333,3186.0
2025-01-18,North,Product B,4680,22,44,4.84,2025,1,18,5,1,Q5,Q2,Q3,Q5,Q1,Q3,Q4,212.72727272727272,106.36363636363636,966.9421487603306,2.311111111111111,4680.0
2025-01-19,West,Product E,2175,26,19,1.79,2025,1,19,6,1,Q3,Q2,Q1,Q1,Q1,Q3,Q5,83.65384615384616,114.47368421052632,1215.0837988826815,1.0740740740740742,2175.0
2025-01-20,North,Product E,813,3,58,3.0,2025,1,20,0,1,Q1,Q1,Q4,Q3,Q1,Q4,Q1,271.0,14.017241379310345,271.0,0.4014814814814815,813.0
2025-01-21,East,Product B,1162,41,65,4.98,2025,1,21,1,1,Q1,Q3,Q5,Q5,Q1,Q4,Q1,28.341463414634145,17.876923076923077,233.33333333333331,0.5738271604938272,1162.0
2025-01-22,East,Product B,2076,60,30,3.85,2025,1,22,2,1,Q2,Q3,Q2,Q4,Q1,Q4,Q2,34.6,69.2,539.2207792207793,1.0251851851851852,2076.0
2025-01-23,East,Product E,1396,14,26,4.92,2025,1,23,3,1,Q2,Q1,Q1,Q5,Q1,Q4,Q3,99.71428571428571,53.69230769230769,283.739837398374,0.6893827160493827,1396.0
2025-01-24,North,Product E,225,75,69,3.28,2025,1,24,4,1,Q1,Q4,Q5,Q3,Q1,Q4,Q3,3.0,3.260869565217391,68.59756097560977,0.1111111111111111,225.0
2025-01-25,West,Product C,4732,82,53,2.04,2025,1,25,5,1,Q5,Q5,Q4,Q2,Q1,Q4,Q4,57.707317073170735,89.28301886792453,2319.607843137255,2.3367901234567903,4732.0
2025-01-26,North,Product E,3696,12,39,2.75,2025,1,26,6,1,Q4,Q1,Q2,Q3,Q1,Q5,Q5,308.0,94.76923076923077,1344.0,1.8251851851851852,3696.0
2025-01-27,West,Product A,3383,87,59,3.37,2025,1,27,0,1,Q4,Q5,Q4,Q4,Q1,Q5,Q1,38.88505747126437,57.33898305084746,1003.8575667655786,1.6706172839506173,3383.0
2025-01-28,West,Product A,1703,12,43,1.29,2025,1,28,1,1,Q2,Q1,Q3,Q1,Q1,Q5,Q1,141.91666666666666,39.604651162790695,1320.15503875969,0.8409876543209877,1703.0
2025-01-29,North,Product A,166,13,71,3.49,2025,1,29,2,1,Q1,Q1,Q5,Q4,Q1,Q5,Q2,12.76923076923077,2.3380281690140845,47.56446991404011,0.0819753086419753,166.0
2025-01-30,South,Product A,332,25,29,4.92,2025,1,30,3,1,Q1,Q2,Q1,Q5,Q1,Q5,Q3,13.28,11.448275862068966,67.47967479674797,0.1639506172839506,332.0
2025-01-31,East,Product E,2256,45,34,1.76,2025,1,31,4,1,Q3,Q3,Q2,Q1,Q1,Q5,Q3,50.13333333333333,66.3529411764706,1281.8181818181818,1.114074074074074,2256.0
2025-02-01,West,Product C,1269,19,31,4.17,2025,2,1,5,1,Q2,Q1,Q2,Q4,Q1,Q1,Q4,66.78947368421052,40.935483870967744,304.31654676258995,0.6266666666666667,634.5
2025-02-02,West,Product B,2258,55,31,3.0,2025,2,2,6,1,Q3,Q3,Q2,Q3,Q1,Q1,Q5,41.054545454545455,72.83870967741936,752.6666666666666,1.1150617283950617,1129.0
2025-02-03,North,Product E,4306,45,74,4.77,2025,2,3,0,1,Q5,Q3,Q5,Q5,Q1,Q1,Q1,95.68888888888888,58.189189189189186,902.7253668763103,2.1264197530864197,2153.0
2025-02-04,South,Product D,1593,8,51,4.84,2025,2,4,1,1,Q2,Q1,Q3,Q5,Q1,Q1,Q1,199.125,31.235294117647058,329.1322314049587,0.7866666666666666,796.5
2025-02-05,East,Product E,4818,93,70,3.09,2025,2,5,2,1,Q5,Q5,Q5,Q3,Q1,Q1,Q2,51.806451612903224,68.82857142857142,1559.2233009708739,2.379259259259259,2409.0
2025-02-06,South,Product A,4107,53,74,4.91,2025,2,6,3,1,Q5,Q3,Q5,Q5,Q1,Q1,Q3,77.49056603773585,55.5,836.4562118126273,2.0281481481481483,2053.5
2025-02-07,East,Product D,2572,55,37,4.03,2025,2,7,4,1,Q3,Q3,Q2,Q4,Q1,Q1,Q3,46.763636363636365,69.51351351351352,638.213399503722,1.2701234567901234,1286.0
2025-02-08,West,Product E,2760,32,28,1.65,2025,2,8,5,1,Q3,Q2,Q1,Q1,Q1,Q2,Q4,86.25,98.57142857142857,1672.7272727272727,1.362962962962963,1380.0
2025-02-09,West,Product C,2839,51,33,2.91,2025,2,9,6,1,Q3,Q3,Q2,Q3,Q1,Q2,Q5,55.666666666666664,86.03030303030303,975.6013745704466,1.4019753086419753,1419.5
2025-02-10,North,Product C,1861,44,68,3.87,2025,2,10,0,1,Q2,Q3,Q5,Q4,Q1,Q2,Q1,42.29545454545455,27.36764705882353,480.8785529715762,0.9190123456790124,930.5
2025-02-11,North,Product D,3614,82,48,1.99,2025,2,11,1,1,Q4,Q5,Q3,Q2,Q1,Q2,Q1,44.073170731707314,75.29166666666667,1816.0804020100502,1.7846913580246913,1807.0
2025-02-12,South,Product B,2075,70,72,3.56,2025,2,12,2,1,Q2,Q4,Q5,Q4,Q1,Q2,Q2,29.642857142857142,28.819444444444443,582.8651685393259,1.0246913580246915,1037.5
2025-02-13,South,Product D,2462,18,23,3.67,2025,2,13,3,1,Q3,Q1,Q1,Q4,Q1,Q2,Q3,136.77777777777777,107.04347826086956,670.8446866485014,1.2158024691358025,1231.0
2025-02-14,East,Product C,976,83,73,1.65,2025,2,14,4,1,Q1,Q5,Q5,Q1,Q1,Q3,Q3,11.759036144578314,13.36986301369863,591.5151515151515,0.4819753086419753,488.0
2025-02-15,North,Product D,3912,22,36,3.26,2025,2,15,5,1,Q4,Q2,Q2,Q3,Q1,Q3,Q4,177.8181818181818,108.66666666666667,1200.0,1.931851851851852,1956.0
2025-02-16,West,Product A,3548,37,54,4.09,2025,2,16,6,1,Q4,Q2,Q4,Q4,Q1,Q3,Q5,95.89189189189189,65.70370370370371,867.481662591687,1.7520987654320987,1774.0
2025-02-17,North,Product A,1412,96,21,3.0,2025,2,17,0,1,Q2,Q5,Q1,Q3,Q1,Q3,Q1,14.708333333333334,67.23809523809524,470.6666666666667,0.697283950617284,706.0
2025-02-18,South,Product B,1560,56,64,1.05,2025,2,18,1,1,Q2,Q3,Q5,Q1,Q1,Q3,Q1,27.857142857142858,24.375,1485.7142857142856,0.7703703703703704,780.0
2025-02-19,North,Product D,2809,59,21,1.04,2025,2,19,2,1,Q3,Q3,Q1,Q1,Q1,Q3,Q2,47.610169491525426,133.76190476190476,2700.9615384615386,1.3871604938271604,1404.5
2025-02-20,West,Product D,2424,3,37,2.43,2025,2,20,3,1,Q3,Q1,Q2,Q2,Q1,Q4,Q3,808.0,65.51351351351352,997.5308641975308,1.1970370370370371,1212.0
2025-02-21,North,Product D,1833,28,27,4.7,2025,2,21,4,1,Q2,Q2,Q1,Q5,Q1,Q4,Q3,65.46428571428571,67.88888888888889,390.0,0.9051851851851852,916.5
2025-02-22,South,Product D,1705,74,41,1.91,2025,2,22,5,1,Q2,Q4,Q3,Q2,Q1,Q4,Q4,23.04054054054054,41.58536585365854,892.6701570680628,0.8419753086419753,852.5
2025-02-23,West,Product B,2663,35,71,3.54,2025,2,23,6,1,Q3,Q2,Q5,Q4,Q1,Q4,Q5,76.08571428571429,37.50704225352113,752.2598870056497,1.3150617283950616,1331.5
2025-02-24,East,Product C,3521,61,52,1.89,2025,2,24,0,1,Q4,Q4,Q4,Q2,Q1,Q4,Q1,57.721311475409834,67.71153846153847,1862.962962962963,1.7387654320987653,1760.5
2025-02-25,East,Product E,3617,93,43,2.29,2025,2,25,1,1,Q4,Q5,Q3,Q2,Q1,Q4,Q1,38.89247311827957,84.11627906976744,1579.475982532751,1.786172839506173,1808.5
2025-02-26,West,Product B,2497,54,54,4.39,2025,2,26,2,1,Q3,Q3,Q4,Q5,Q1,Q5,Q2,46.24074074074074,46.24074074074074,568.7927107061504,1.2330864197530864,1248.5
2025-02-27,West,Product C,3835,63,55,3.92,2025,2,27,3,1,Q4,Q4,Q4,Q4,Q1,Q5,Q3,60.87301587301587,69.72727272727273,978.3163265306123,1.8938271604938273,1917.5
2025-02-28,West,Product C,2970,79,38,1.38,2025,2,28,4,1,Q3,Q4,Q2,Q1,Q1,Q5,Q3,37.59493670886076,78.15789473684211,2152.1739130434785,1.4666666666666666,1485.0
2025-03-01,South,Product C,1260,97,71,2.71,2025,3,1,5,1,Q2,Q5,Q5,Q3,Q1,Q1,Q4,12.989690721649485,17.746478873239436,464.94464944649445,0.6222222222222222,420.0
2025-03-02,West,Product D,4954,7,57,1.12,2025,3,2,6,1,Q5,Q1,Q4,Q1,Q1,Q1,Q5,707.7142857142857,86.91228070175438,4423.214285714285,2.4464197530864196,1651.3333333333333
2025-03-03,South,Product B,342,76,56,2.92,2025,3,3,0,1,Q1,Q4,Q4,Q3,Q1,Q1,Q1,4.5,6.107142857142857,117.12328767123287,0.1688888888888889,114.0
2025-03-04,West,Product C,2690,49,38,3.65,2025,3,4,1,1,Q3,Q3,Q2,Q4,Q1,Q1,Q1,54.89795918367347,70.78947368421052,736.986301369863,1.328395061728395,896.6666666666666
2025-03-05,South,Product E,1163,94,27,1.47,2025,3,5,2,1,Q1,Q5,Q1,Q1,Q1,Q1,Q2,12.372340425531915,43.074074074074076,791.156462585034,0.5743209876543209,387.6666666666667
2025-03-06,South,Product E,4424,85,55,2.16,2025,3,6,3,1,Q5,Q5,Q4,Q2,Q1,Q1,Q3,52.04705882352941,80.43636363636364,2048.148148148148,2.184691358024691,1474.6666666666667
2025-03-07,North,Product A,2695,31,63,2.59,2025,3,7,4,1,Q3,Q2,Q5,Q2,Q1,Q1,Q3,86.93548387096774,42.77777777777778,1040.5405405405406,1.3308641975308642,898.3333333333334
2025-03-08,East,Product C,1019,58,21,4.68,2025,3,8,5,1,Q1,Q3,Q1,Q5,Q1,Q2,Q4,17.56896551724138,48.523809523809526,217.73504273504275,0.5032098765432099,339.6666666666667
2025-03-09,West,Product B,105,61,74,4.97,2025,3,9,6,1,Q1,Q4,Q5,Q5,Q1,Q2,Q5,1.721311475409836,1.4189189189189189,21.126760563380284,0.05185185185185185,35.0
2025-03-10,East,Product D,567,24,62,1.18,2025,3,10,0,1,Q1,Q2,Q4,Q1,Q1,Q2,Q1,23.625,9.14516129032258,480.5084745762712,0.28,189.0
2025-03-11,East,Product A,4270,20,37,3.0,2025,3,11,1,1,Q5,Q1,Q2,Q3,Q1,Q2,Q1,213.5,115.4054054054054,1423.3333333333333,2.108641975308642,1423.3333333333333
2025-03-12,North,Product C,103,37,34,2.49,2025,3,12,2,1,Q1,Q2,Q2,Q2,Q1,Q2,Q2,2.7837837837837838,3.0294117647058822,41.365461847389554,0.0508641975308642,34.333333333333336
2025-03-13,East,Product D,745,4,72,2.57,2025,3,13,3,1,Q1,Q1,Q5,Q2,Q1,Q2,Q3,186.25,10.347222222222221,289.8832684824903,0.36790123456790125,248.33333333333334
2025-03-14,East,Product B,217,92,24,4.02,2025,3,14,4,1,Q1,Q5,Q1,Q4,Q1,Q3,Q3,2.358695652173913,9.041666666666666,53.98009950248757,0.10716049382716049,72.33333333333333
2025-03-15,West,Product B,3028,20,21,3.0,2025,3,15,5,1,Q3,Q1,Q1,Q3,Q1,Q3,Q4,151.4,144.1904761904762,1009.3333333333334,1.4953086419753086,1009.3333333333334
2025-03-16,South,Product A,2651,60,46,4.8,2025,3,16,6,1,Q3,Q3,Q3,Q5,Q1,Q3,Q5,44.18333333333333,57.630434782608695,552.2916666666667,1.3091358024691357,883.6666666666666
2025-03-17,West,Product A,4389,24,31,3.31,2025,3,17,0,1,Q5,Q2,Q2,Q3,Q1,Q3,Q1,182.875,141.58064516129033,1325.9818731117825,2.1674074074074072,1463.0
2025-03-18,West,Product C,946,50,20,2.43,2025,3,18,1,1,Q1,Q3,Q1,Q2,Q1,Q3,Q1,18.92,47.3,389.30041152263374,0.4671604938271605,315.3333333333333
2025-03-19,East,Product D,2862,49,41,4.15,2025,3,19,2,1,Q3,Q3,Q3,Q4,Q1,Q3,Q2,58.40816326530612,69.8048780487805,689.6385542168674,1.4133333333333333,954.0
2025-03-20,East,Product E,1241,51,54,2.0,2025,3,20,3,1,Q2,Q3,Q4,Q2,Q1,Q4,Q3,24.333333333333332,22.98148148148148,620.5,0.6128395061728396,413.6666666666667
2025-03-21,West,Product D,1910,96,33,3.26,2025,3,21,4,1,Q2,Q5,Q2,Q3,Q1,Q4,Q3,19.895833333333332,57.878787878787875,585.8895705521472,0.9432098765432099,636.6666666666666
2025-03-22,West,Product B,823,36,72,2.43,2025,3,22,5,1,Q1,Q2,Q5,Q2,Q1,Q4,Q4,22.86111111111111,11.430555555555555,338.6831275720164,0.40641975308641975,274.3333333333333
2025-03-23,East,Product B,324,98,69,3.63,2025,3,23,6,1,Q1,Q5,Q5,Q4,Q1,Q4,Q5,3.306122448979592,4.695652173913044,89.25619834710744,0.16,108.0
2025-03-24,South,Product C,4727,66,21,1.96,2025,3,24,0,1,Q5,Q4,Q1,Q2,Q1,Q4,Q1,71.62121212121212,225.0952380952381,2411.734693877551,2.334320987654321,1575.6666666666667
2025-03-25,South,Product E,4308,79,73,1.77,2025,3,25,1,1,Q5,Q4,Q5,Q1,Q1,Q4,Q1,54.53164556962025,59.013698630136986,2433.8983050847455,2.127407407407407,1436.0
2025-03-26,West,Product C,4754,34,41,4.67,2025,3,26,2,1,Q5,Q2,Q3,Q5,Q1,Q5,Q2,139.8235294117647,115.95121951219512,1017.9871520342613,2.347654320987654,1584.6666666666667
2025-03-27,South,Product B,2148,36,51,1.41,2025,3,27,3,1,Q2,Q2,Q3,Q1,Q1,Q5,Q3,59.666666666666664,42.11764705882353,1523.4042553191491,1.0607407407407408,716.0
2025-03-28,West,Product B,4849,6,47,3.02,2025,3,28,4,1,Q5,Q1,Q3,Q3,Q1,Q5,Q3,808.1666666666666,103.17021276595744,1605.6291390728477,2.3945679012345678,1616.3333333333333
2025-03-29,North,Product D,4515,39,35,1.88,2025,3,29,5,1,Q5,Q2,Q2,Q1,Q1,Q5,Q4,115.76923076923077,129.0,2401.595744680851,2.22962962962963,1505.0
2025-03-30,East,Product E,1673,42,36,3.0,2025,3,30,6,1,Q2,Q3,Q2,Q3,Q1,Q5,Q5,39.833333333333336,46.47222222222222,557.6666666666666,0.8261728395061728,557.6666666666666
2025-03-31,West,Product D,1928,58,48,1.14,2025,3,31,0,1,Q2,Q3,Q3,Q1,Q1,Q5,Q1,33.241379310344826,40.166666666666664,1691.2280701754387,0.9520987654320988,642.6666666666666
2025-04-01,West,Product D,2017,12,36,1.7,2025,4,1,1,2,Q2,Q1,Q2,Q1,Q2,Q1,Q1,168.08333333333334,56.02777777777778,1186.4705882352941,0.9960493827160494,504.25
2025-04-02,West,Product C,4334,3,66,4.47,2025,4,2,2,2,Q5,Q1,Q5,Q5,Q2,Q1,Q2,1444.6666666666667,65.66666666666667,969.5749440715884,2.140246913580247,1083.5
2025-04-03,South,Product D,2126,18,63,2.13,2025,4,3,3,2,Q2,Q1,Q5,Q2,Q2,Q1,Q3,118.11111111111111,33.74603174603175,998.1220657276996,1.0498765432098764,531.5
2025-04-04,West,Product A,3844,40,36,4.8,2025,4,4,4,2,Q4,Q2,Q2,Q5,Q2,Q1,Q3,96.1,106.77777777777777,800.8333333333334,1.8982716049382715,961.0
2025-04-05,North,Product A,1001,21,39,3.33,2025,4,5,5,2,Q1,Q2,Q2,Q4,Q2,Q1,Q4,47.666666666666664,25.666666666666668,300.6006006006006,0.494320987654321,250.25
2025-04-06,South,Product D,4885,15,41,2.75,2025,4,6,6,2,Q5,Q1,Q3,Q3,Q2,Q1,Q5,325.6666666666667,119.14634146341463,1776.3636363636363,2.4123456790123456,1221.25
